1,0.213371992111
1,0.0750970840454
1,0.0769219398499
1,0.0733759403229
1,0.0746238231659
1,0.0741341114044
1,0.0739750862122
1,0.0768249034882
1,0.0747191905975
1,0.0751538276672
2,0.0522090196609
2,0.0524170398712
2,0.0520875453949
2,0.0498780012131
2,0.0520935058594
2,0.053596496582
2,0.0508624315262
2,0.0490980148315
2,0.0513355731964
2,0.050248503685
3,0.0449713071187
3,0.044114669164
3,0.0454470316569
3,0.0442363421122
3,0.0444446404775
3,0.0452240308126
3,0.0438003540039
3,0.0437480608622
3,0.0436472892761
3,0.0457820097605
4,0.0414814949036
4,0.041025519371
4,0.0415362715721
4,0.041444003582
4,0.0412337183952
4,0.0410037636757
4,0.0416439771652
4,0.0411542654037
4,0.0413295030594
4,0.0414832234383
5,0.0404648303986
5,0.0409327983856
5,0.0415022373199
5,0.0405055999756
5,0.0405355930328
5,0.039296579361
5,0.0386744022369
5,0.0368171691895
5,0.0372082233429
5,0.037850189209
6,0.036767522494
6,0.0366928180059
6,0.0358398358027
6,0.035742521286
6,0.036119500796
6,0.0357101758321
6,0.0362194776535
6,0.0360884666443
6,0.036573489507
6,0.0363913377126
7,0.0349501541683
7,0.0353308405195
7,0.0349105426243
7,0.0344562871116
7,0.0339206968035
7,0.0333771365029
7,0.0331247193473
7,0.033611025129
7,0.0333128316062
7,0.0340045520238
8,0.0331898629665
8,0.0325943529606
8,0.0326274931431
8,0.0330768823624
8,0.032723993063
8,0.0330546200275
8,0.0333305001259
8,0.035380512476
8,0.0332156121731
8,0.0329060256481
9,0.0324206617143
9,0.0321277777354
9,0.0322941144307
9,0.0321586661869
9,0.0323865678575
9,0.0325638982985
9,0.0322211053636
9,0.0324305428399
9,0.0320852332645
9,0.0320822132958
10,0.0320539951324
10,0.032084107399
10,0.0320065021515
10,0.0319194078445
10,0.031880903244
10,0.0323016881943
10,0.0322328090668
10,0.0320306062698
10,0.0321816205978
10,0.0324657201767
16,0.0312518179417
16,0.0312740653753
16,0.0313011258841
16,0.0313794314861
16,0.0313446819782
16,0.0313640683889
16,0.0312802493572
16,0.0314099341631
16,0.0314219892025
16,0.0313077569008
32,0.0308060646057
32,0.0309241563082
32,0.0310562178493
32,0.0307905599475
32,0.0308984667063
32,0.0308787152171
32,0.0309869721532
32,0.0309500321746
32,0.030879124999
32,0.0309055000544
64,0.0307723134756
64,0.0307060629129
64,0.030700545758
64,0.0307257659733
64,0.0307397171855
64,0.0307332351804
64,0.0308307483792
64,0.0307689830661
64,0.0308073274791
64,0.0306832641363
128,0.0306978989393
128,0.0306178685278
128,0.0306474436074
128,0.0306009054184
128,0.0306674614549
128,0.0306424759328
128,0.03064779751
128,0.0306926630437
128,0.0307663977146
128,0.0306666251272
256,0.0306952577084
256,0.03065997269
256,0.0306653939188
256,0.0306702852249
256,0.0306714493781
256,0.0306107541546
256,0.0306718004867
256,0.0306479567662
256,0.0307014966384
256,0.0306566478685
